Label,W3,W4
1,72.14,61.91
1,53.07,44.68
0,80.23,90.45
1,75.18,65.90
0,74.23,84.64
0,73.85,83.14
0,78.82,88.24
0,75.87,87.02
1,88.27,79.72
1,59.34,48.62
1,75.22,64.75
0,73.90,83.82
1,84.36,72.73
1,99.41,87.62
0,71.51,82.54
1,62.12,51.71
0,82.14,92.14
0,73.56,82.25
1,81.25,71.47
1,76.13,63.32
0,73.80,83.65
0,82.72,94.29
1,62.22,49.25
1,79.40,66.38
1,63.82,45.64
1,68.84,60.46
1,91.10,77.99
0,76.00,85.80
0,73.51,82.36
1,84.11,72.44
1,88.67,75.73
0,74.70,84.93
0,81.24,90.56
0,79.86,89.89
1,88.48,78.10
0,83.53,92.45
1,78.68,65.73
0,76.22,87.77
0,82.36,92.65
0,72.92,82.33
0,78.66,87.81
1,104.48,92.19
1,73.20,61.74
0,73.15,83.58
0,69.82,79.15
0,80.76,90.61
1,62.30,39.33
1,73.45,59.52
1,87.63,75.74
1,79.73,67.75
0,75.95,85.59
1,84.86,56.76
0,75.88,85.98
0,73.12,80.24
1,73.07,62.03
1,71.14,54.85
0,73.49,83.76
1,75.96,65.13
1,136.98,121.38
0,88.01,98.42
1,88.33,79.61
0,76.56,86.65
1,87.51,74.23
0,82.02,92.77
0,75.87,84.66
0,75.46,85.51
0,71.30,80.21
0,78.61,88.70
1,78.52,63.98
0,71.67,81.37
1,77.50,68.23
1,102.73,88.41
1,86.13,71.94
0,81.14,91.97
0,77.66,86.81
0,78.21,88.14
0,80.23,90.89
1,133.55,122.62
0,78.08,89.06
1,64.25,44.29
0,74.64,82.80
1,65.38,42.30
0,69.31,77.70
0,74.86,83.58
1,110.83,94.23
0,83.51,94.27
0,75.46,84.80
0,75.76,85.32
0,72.70,81.23
0,74.91,85.09
1,67.51,52.02
0,75.87,85.82
1,83.98,68.16
1,69.83,58.58
0,78.37,87.35
0,71.65,81.00
1,82.93,74.66
1,79.05,68.67
0,68.23,76.49
1,86.87,77.47
1,48.68,33.79
0,77.01,86.54
1,138.70,123.03
1,84.33,74.34
0,67.79,76.28
1,96.17,83.25
0,73.47,81.23
1,78.26,68.38
0,77.55,87.26
0,77.25,87.67
0,74.19,84.09
0,72.28,81.19
0,69.74,79.66
1,79.80,65.51
1,69.02,55.69
1,99.78,84.97
0,72.78,81.03
1,104.48,87.41
1,65.93,48.49
0,74.80,85.08
1,70.31,53.54
1,86.76,71.62
1,74.97,66.66
0,80.25,89.71
0,73.49,82.64
1,94.53,83.34
1,44.59,26.13
0,70.29,79.12
1,77.55,66.64
1,79.46,66.28
0,75.89,85.89
0,73.39,81.77
0,79.15,89.86
0,81.32,90.90
0,67.71,77.02
0,69.78,80.33
0,79.72,88.98
1,76.26,58.55
0,75.65,85.94
0,82.09,91.58
1,60.60,49.69
1,89.42,78.95
1,88.28,71.89
1,85.48,73.38
0,72.96,82.17
0,71.80,81.09
0,64.85,73.47
1,85.34,75.85
0,80.41,91.12
1,93.35,80.82
1,88.06,74.01
0,82.14,93.04
0,75.53,86.72
1,53.88,33.25
1,70.41,55.09
0,79.21,89.99
0,73.61,85.08
0,77.60,87.74
1,107.53,89.57
1,75.83,64.72
1,75.45,63.62
1,121.00,104.42
1,95.32,83.24
1,82.19,72.67
0,74.63,82.61
1,91.28,79.56
1,66.43,52.90
1,74.31,63.69
1,83.10,71.80
1,89.60,71.42
1,92.59,77.60
0,82.99,93.72
1,108.66,95.71
1,97.34,81.11
1,73.13,61.61
1,73.05,62.08
0,77.05,86.34
1,68.73,47.54
1,120.46,105.31
0,71.25,79.63
0,77.97,88.33
0,73.10,82.85
0,79.73,88.82
1,73.23,63.02
0,76.31,86.21
0,72.28,80.43
0,80.15,90.30
1,83.57,72.29
1,49.72,33.03
1,97.49,84.45
1,96.14,86.87
0,66.77,74.39
1,84.25,71.95
1,97.62,83.67
0,77.25,86.36
0,72.09,81.09
1,95.35,81.45
1,72.69,59.64
0,77.91,87.36
1,106.59,91.76
0,80.10,89.95
1,41.11,19.25
1,81.56,73.72
0,74.82,84.33
1,78.29,67.96
0,70.80,78.75
1,57.73,44.92
1,85.55,75.13
1,63.63,54.77
0,72.96,83.36
0,77.49,88.68
1,73.03,60.70
1,67.58,57.36
1,71.88,62.56
0,75.38,86.07
0,81.63,91.06
1,77.05,63.66
0,76.79,87.18
0,72.83,81.83
1,80.58,65.27
1,94.56,81.53
1,90.73,76.26
0,75.35,85.59
1,124.22,108.51
1,68.00,59.79
0,74.34,85.27
0,76.27,88.12
0,73.82,82.92
1,75.45,63.58
1,54.28,29.13
0,80.22,90.74
0,76.72,85.78
0,75.06,84.91
0,75.06,85.93
1,93.29,79.35
1,84.36,74.02
0,74.33,84.36
1,87.50,71.89
1,118.43,104.53
0,78.78,89.63
0,72.08,80.25
1,84.28,74.04
0,83.03,92.09
1,94.78,75.10
0,75.65,84.66
1,59.82,44.53
1,98.84,73.50
0,73.92,83.69
0,67.47,76.48
1,102.80,91.64
0,83.50,93.37
0,77.06,85.30
1,92.39,82.19
0,77.44,86.47
0,79.74,88.16
0,84.39,96.17
0,76.24,86.75
1,69.49,60.87
0,65.90,74.87
1,88.72,76.04
0,72.32,81.43
0,76.25,85.74
1,105.97,90.60
1,130.15,120.00
0,75.29,82.85
0,76.82,85.52
1,77.14,67.68
0,68.91,76.64
0,78.20,87.79
1,74.03,61.27
1,122.13,110.87
1,104.37,90.39
0,75.42,85.79
1,86.64,73.66
1,55.59,37.53
1,71.21,58.92
0,71.55,80.75
1,59.17,49.43
0,71.23,80.88
0,80.79,89.81
0,77.76,88.09
0,74.67,84.85
0,73.49,82.31
0,74.54,85.06
0,77.78,85.70
0,69.70,79.48
0,74.68,82.95
0,74.49,84.60
0,68.46,77.59
0,75.27,84.56
1,70.62,46.02
1,59.67,48.19
1,79.27,65.13
0,72.97,82.33
1,79.47,64.55
0,72.39,81.10
0,71.24,79.88
0,69.58,79.23
0,77.66,87.25
1,64.04,38.74
1,82.22,68.08
1,83.64,73.29
0,72.04,81.72
1,79.44,67.99
0,75.26,82.83
0,80.04,90.20
0,76.88,85.98
1,69.19,59.43
0,74.26,82.63
1,78.71,69.65
1,81.57,72.68
0,71.88,80.19
0,77.95,86.48
0,75.65,85.89
0,74.83,85.10
1,89.71,77.78
1,133.43,123.64
1,70.59,60.87
1,56.50,46.93
0,70.34,79.77
1,75.53,62.49
0,79.88,88.78
0,73.38,82.41
1,91.40,76.38
1,71.21,60.66
0,73.40,82.90
0,78.64,89.08
1,72.44,50.23
1,68.78,58.57
1,94.90,83.56
1,93.33,81.53
0,72.81,83.14
1,58.06,40.55
0,79.28,88.06
1,91.15,81.79
1,75.88,66.82
1,66.63,54.94
1,96.76,82.91
1,80.92,63.62
0,81.14,89.66
0,73.33,81.08
1,60.36,49.71
0,72.10,81.88
0,83.03,94.09
1,116.64,105.39
1,114.20,98.42
1,96.94,66.42
1,119.26,106.54
0,81.47,91.56
1,135.89,117.86
0,77.28,87.65
0,65.34,74.42
1,72.59,62.72
1,84.62,72.55
1,78.65,65.78
1,102.27,92.45
1,49.94,37.03
0,69.46,77.37
1,94.01,79.50
0,76.68,87.25
1,87.92,71.12
0,79.54,89.65
0,70.98,80.88
0,72.27,82.07
1,58.17,35.29
0,77.04,87.06
1,98.84,83.59
1,91.89,79.95
1,117.40,104.81
0,80.41,89.66
0,75.82,84.60
1,74.34,68.30
1,97.23,85.70
1,72.81,62.43
1,71.65,60.46
0,70.18,77.99
1,121.33,110.16
0,77.76,88.35
0,73.62,83.07
1,91.91,75.65
0,78.19,87.56
1,96.11,82.23
1,87.15,75.91
1,81.20,72.23
1,81.12,66.52
0,68.17,76.69
1,81.24,67.05
0,75.59,84.98
1,76.20,55.63
0,71.60,80.06
0,72.59,81.20
0,72.38,80.53
1,84.33,71.38
1,89.41,80.35
1,74.83,63.42
1,101.07,89.57
0,73.63,83.41
0,77.91,88.11
0,81.94,92.42
0,69.52,78.73
0,77.51,87.97
1,75.05,62.04
0,78.77,87.89
0,76.62,85.48
0,67.76,76.86
1,92.62,82.49
1,84.96,73.88
0,76.46,86.88
1,125.12,110.25
1,83.34,71.13
1,82.01,68.41
1,64.70,46.27
0,84.82,96.10
0,69.53,79.21
1,66.32,51.86
0,72.34,81.59
1,137.49,122.86
1,114.94,101.19
0,71.23,80.76
1,50.95,27.03
1,70.21,60.48
1,46.84,33.68
0,78.82,88.68
1,89.07,72.48
0,81.61,91.68
1,69.13,61.29
0,79.59,90.45
0,75.61,85.48
1,67.25,57.81
0,74.02,82.95
0,80.67,89.60
1,88.82,76.53
0,71.23,78.57
1,120.10,108.48
1,98.72,84.63
1,90.50,78.35
1,51.13,37.55
1,83.22,71.51
0,74.65,84.06
1,100.57,83.99
0,84.43,95.54
0,81.29,89.29
0,79.29,88.75
1,73.87,60.50
1,77.92,65.40
1,87.20,66.91
1,95.22,81.65
1,100.39,85.81
0,77.69,87.86
1,81.51,63.95
0,70.98,79.13
0,74.33,83.87
0,70.17,78.13
1,63.87,54.88
0,75.03,84.54
1,90.06,76.80
1,81.52,71.74
0,74.75,84.34
0,75.71,86.07
0,75.44,84.76
0,73.80,84.46
1,87.13,66.38
0,77.58,87.58
1,81.40,73.05
1,61.98,48.01
1,55.38,47.18
1,123.49,105.66
1,125.71,108.99
0,74.75,84.93
0,81.40,92.33
0,69.03,78.15
1,63.45,55.69
1,78.10,65.12
1,70.38,57.55
0,71.96,80.56
0,75.30,84.01
0,79.73,90.21
0,76.50,85.37
0,81.00,92.05
0,74.74,83.75
0,80.71,90.76
0,71.04,83.27
0,84.10,96.16
0,73.22,82.20
0,75.62,84.48
1,87.61,75.37
1,62.69,49.40
1,63.45,54.20
0,71.49,79.13
0,76.36,85.57
0,75.13,86.29
1,76.71,63.18
0,72.07,79.84
0,74.01,82.80
1,92.21,74.03
0,77.16,86.45
0,80.73,92.20
1,71.43,58.44
0,78.66,89.86
1,86.94,78.35
1,39.52,19.50
0,87.72,96.21
0,71.95,80.82
0,75.48,84.59
1,63.38,54.86
0,74.86,84.27
1,84.15,71.83
0,81.16,90.20
1,78.39,63.40
1,105.81,90.40
1,130.01,117.41
1,75.51,62.33
0,68.23,78.03
1,79.34,65.61
0,76.47,85.79
1,78.75,69.34
0,70.18,79.06
0,73.14,82.89
0,74.61,85.11
1,103.11,90.64
0,77.66,87.06
1,64.40,50.12
0,78.05,88.68
1,80.17,70.38
1,129.04,109.34
0,79.16,87.51
0,75.76,87.05
0,70.87,80.45
1,93.30,80.90
0,72.78,82.74
0,79.42,88.94
0,74.44,83.72
1,95.35,83.73
1,93.56,83.06
1,67.31,55.89
1,89.65,76.02
0,71.15,79.33
1,138.66,124.12
0,74.31,83.79
0,75.21,86.77
0,80.46,90.16
1,101.40,92.11
0,67.71,77.02
1,113.14,100.26
1,81.60,72.19
0,78.75,89.87
1,67.30,43.47
0,74.30,83.21
1,95.34,80.77
0,71.82,81.29
1,131.81,115.41
0,73.49,84.34
1,59.34,41.46
1,65.37,47.21
1,55.51,45.87
0,81.09,92.47
0,79.89,89.69
1,133.72,119.13
0,79.30,87.95
0,76.12,86.39
1,79.80,70.11
1,56.60,47.80
1,114.71,100.27
1,70.20,62.16
1,74.01,57.12
0,75.32,84.50
0,73.90,83.84
0,73.36,84.81
1,123.65,108.37
1,83.12,70.96
0,70.94,80.34
0,72.22,80.54
0,74.87,84.56
0,83.63,94.89
0,69.60,78.40
1,77.43,69.07
1,66.93,55.82
0,78.87,88.15
0,72.59,82.51
0,70.93,79.66
1,97.24,87.51
0,81.03,91.58
0,72.93,81.73
1,79.73,68.72
1,103.14,93.26
1,73.18,64.78
1,74.75,59.22
1,86.74,73.93
1,57.19,48.89
1,113.65,99.37
0,84.48,95.97
1,61.74,52.53
1,80.59,68.71
0,75.25,84.36
1,95.91,81.31
0,72.33,80.22
1,114.43,97.31
1,73.20,61.29
0,72.69,82.89
1,68.35,55.91
0,72.13,80.49
0,67.70,75.92
1,83.78,73.06
0,75.72,85.62
0,77.57,86.46
0,79.35,88.41
1,89.65,77.97
0,76.18,85.06
1,85.94,76.05
0,80.25,90.35
1,65.00,56.08
0,74.17,84.89
0,84.14,94.89
1,71.26,59.18
1,48.50,30.55
1,79.58,66.21
0,75.92,85.76
0,70.66,78.95
1,66.37,54.63
0,73.40,82.15
1,68.74,59.84
1,74.43,63.63
0,71.32,82.04
0,76.05,85.96
0,74.93,83.50
0,75.94,84.55
1,82.63,72.73
0,78.28,87.47
1,110.94,96.97
1,102.62,93.75
1,105.87,96.06
0,68.50,77.69
1,87.13,71.95
1,82.64,59.33
1,93.77,78.49
0,79.30,90.17
0,83.29,94.54
0,74.87,85.59
0,73.52,82.62
1,52.83,28.09
1,71.72,62.07
0,69.94,78.31
1,130.56,113.27
1,95.31,81.09
1,75.65,68.23
1,73.78,56.97
1,94.41,79.62
1,78.70,67.68
0,72.03,81.15
0,75.34,84.26
1,68.52,61.13
1,67.70,54.10
0,75.52,84.27
1,95.95,81.97
0,72.58,81.84
1,40.37,20.98
0,79.90,89.50
1,112.77,99.42
1,91.18,79.53
0,76.53,86.22
1,82.79,74.39
1,100.92,90.90
0,74.38,84.64
1,55.82,37.60
1,87.86,77.40
0,74.12,82.45
0,75.79,85.44
1,70.01,58.28
0,76.46,85.90
1,106.74,94.90
1,76.70,64.81
1,85.91,70.10
0,67.67,76.41
1,94.25,83.35
1,89.00,78.70
1,80.44,70.55
1,63.77,49.08
1,73.69,63.88
0,74.11,84.27
0,69.83,79.43
1,110.35,92.89
0,68.04,75.58
1,78.67,60.36
0,80.51,90.66
0,78.81,88.96
0,72.62,83.70
0,76.00,85.27
1,114.10,94.48
0,77.93,87.20
1,85.74,73.76
0,69.23,80.53
0,78.20,87.77
0,79.89,90.61
1,102.05,89.36
1,92.73,81.19
1,56.97,38.91
1,97.48,78.04
1,67.57,60.11
0,79.87,89.93
0,80.46,89.99
0,73.09,82.44
0,78.20,87.01
0,70.88,80.26
0,71.02,80.30
1,88.99,79.68
0,77.84,87.10
1,104.40,89.39
0,78.59,89.22
1,68.23,54.65
1,89.03,77.89
1,66.97,57.74
1,93.49,76.28
1,82.52,72.65
1,81.31,65.82
1,74.87,64.37
1,118.04,103.13
0,77.72,87.51
1,79.41,66.77
1,66.04,56.14
0,71.72,80.55
1,90.74,75.33
0,70.38,80.04
0,67.84,76.21
1,89.39,80.55
0,71.20,80.00
0,75.64,86.29
0,76.50,87.18
0,79.30,87.48
0,71.61,79.94
0,75.24,84.51
1,86.93,76.40
0,70.79,79.32
0,77.04,87.36
0,81.32,91.32
0,75.15,83.93
1,89.65,78.39
1,80.09,63.16
0,71.90,81.70
0,76.83,86.35
0,69.93,78.87
0,76.57,85.86
0,69.82,78.80
1,88.47,75.62
0,74.66,83.52
0,76.64,86.71
0,82.90,92.55
0,84.01,95.80
1,112.03,82.03
0,77.48,86.50
0,80.05,89.49
1,51.65,28.45
1,83.60,70.31
0,77.56,89.38
0,72.30,79.55
0,73.63,82.85
0,72.82,82.36
1,73.15,61.60
0,69.70,78.83
0,79.52,89.14
0,72.28,82.69
0,69.31,77.07
0,71.62,80.57
0,83.32,92.92
1,67.96,56.79
1,105.66,89.06
1,90.37,76.18
1,83.28,66.45
1,78.00,64.39
1,83.09,68.54
0,76.40,86.24
0,80.21,90.46
1,69.09,61.77
1,65.65,48.14
0,82.26,93.36
0,75.02,84.23
0,78.60,88.86
0,72.53,81.83
1,66.22,55.83
1,125.97,114.37
0,78.66,87.14
1,86.53,71.40
0,75.12,85.48
0,74.33,84.80
0,76.04,86.05
1,82.28,69.48
0,88.45,99.00
1,68.67,56.66
0,78.15,88.99
1,94.97,80.95
1,68.73,57.98
0,78.62,88.27
0,79.60,89.06
0,74.80,84.74
1,93.67,83.23
0,74.15,83.79
1,143.81,133.48
1,64.17,53.31
1,70.16,47.83
0,72.20,80.94
1,63.77,55.96
1,76.13,61.99
0,74.24,82.84
0,72.12,82.64
1,93.67,74.47
0,70.65,79.98
1,77.68,63.20
1,96.31,72.01
0,74.69,85.42
0,76.06,86.06
1,84.94,72.92
1,76.69,65.10
1,106.57,92.97
0,66.76,76.73
1,51.38,35.40
0,70.77,80.46
1,97.21,78.09
1,77.75,66.84
1,62.04,52.68
1,75.74,62.75
0,78.73,88.16
0,75.33,85.52
1,76.75,63.51
1,108.04,96.57
1,90.78,72.65
0,67.24,76.03
1,62.76,40.80
1,92.72,80.43
1,88.67,60.62
1,87.69,73.34
0,78.69,88.36
1,70.89,59.09
1,68.76,57.21
1,83.85,73.55
1,70.77,52.84
0,78.71,87.61
0,67.83,76.17
1,90.34,77.28
0,72.91,82.97
1,90.95,80.57
1,63.94,55.06
0,79.19,89.14
0,72.64,82.33
0,69.29,79.34
1,73.39,55.70
1,81.86,66.37
1,130.27,116.79
0,76.28,85.49
1,65.82,56.07
1,85.78,74.85
0,88.80,100.27
0,83.69,96.20
0,72.19,79.81
1,78.82,67.06
0,80.17,91.27
0,80.76,90.06
0,75.15,85.78
1,114.61,95.30
1,78.58,63.28
0,74.17,83.59
0,80.98,91.71
0,76.18,86.47
1,92.71,80.18
1,99.78,86.27
0,77.22,87.36
1,106.31,90.32
0,77.87,88.44
1,65.26,56.82
0,74.23,83.96
0,76.13,85.03
0,75.13,86.64
0,80.07,90.43
1,78.19,62.27
1,48.09,35.17
0,74.48,83.27
0,72.79,81.65
0,76.45,85.60
0,73.11,83.08
1,106.25,94.17
1,86.26,73.41
1,116.02,101.45
0,72.92,81.93
0,70.78,80.90
0,76.55,85.48
1,59.99,46.12
0,76.63,85.91
1,92.05,79.67
0,75.42,84.41
0,78.03,88.71
1,83.03,65.51
0,72.28,81.08
0,78.51,87.78
1,60.83,46.44
1,75.29,63.88
1,64.47,49.98
1,69.82,54.99
0,72.51,81.98
1,60.52,46.14
1,106.53,96.99
1,86.76,70.50
1,72.47,60.10
0,72.60,82.37
1,86.23,73.06
1,88.84,71.99
0,80.96,90.88
0,71.16,80.54
0,80.59,90.08
1,88.92,70.85
1,86.39,77.18
0,73.63,81.11
0,77.08,87.76
1,65.21,54.43
1,113.45,92.55
0,72.29,82.86
0,81.04,90.25
1,72.72,43.12
1,69.62,49.79
0,71.60,80.90
1,82.00,71.76
1,97.88,84.47
0,71.31,80.87
1,109.62,96.04
1,80.31,68.64
1,79.71,68.70
0,66.08,74.09
0,76.14,86.23
0,71.57,80.29
1,55.10,34.16
1,89.24,71.79
0,79.20,91.92
1,146.60,130.65
1,99.79,88.19
1,73.12,63.24
1,69.43,59.32
0,72.83,81.37
1,114.06,89.23
0,76.90,86.67
1,122.35,109.17
1,68.16,52.11
0,77.10,86.83
0,79.81,89.69
0,72.49,83.44
0,74.81,84.29
1,68.53,60.54
0,70.48,78.62
1,70.41,57.13
1,103.84,91.94
0,72.20,81.37
0,70.89,79.65
0,75.05,82.78
1,65.11,56.34
1,70.35,59.02
0,75.12,85.02
0,68.26,76.73
0,71.86,81.40
0,64.81,72.85
0,77.93,87.44
1,91.57,78.94
1,91.61,74.74
0,71.62,82.52
1,75.71,65.39
0,78.87,90.24
0,82.22,92.03
1,84.90,59.01
1,71.96,64.23
1,134.58,120.14
1,89.89,77.38
1,89.21,70.51
0,80.42,89.18
0,77.74,87.21
0,71.75,81.40
0,68.32,75.96
1,79.80,61.28
0,72.86,81.93
1,86.06,76.15
1,102.91,87.35
1,180.91,171.71
0,73.40,83.06
0,71.94,81.20
0,72.49,82.72
1,105.32,91.85
0,77.46,86.93
0,78.74,88.50
1,99.12,72.68
0,72.55,79.53
0,73.04,80.58
1,72.31,60.72
0,84.17,94.39
0,84.25,95.54
1,78.36,68.35
0,65.23,73.96
0,75.10,85.19
0,82.88,93.78
1,148.20,135.21
1,75.93,60.77
1,82.72,69.21
0,76.15,85.29
1,88.11,75.83
1,119.47,102.56
1,60.83,49.85
0,75.00,82.98
1,86.75,73.77
1,105.73,95.34
0,80.59,90.76
1,82.41,73.24
0,74.79,83.94
0,83.62,94.07
0,72.68,83.08
0,80.15,89.46
1,69.27,60.83
1,63.79,54.59
1,78.08,71.81
0,74.02,84.24
1,103.87,89.69
1,158.19,144.09
0,73.10,82.49
1,72.69,61.86
0,75.79,86.26
0,78.36,87.38
1,72.99,64.53
1,90.55,64.56
0,75.26,84.80
0,74.77,83.32
1,103.49,93.33
1,125.19,111.58
1,73.81,62.58
1,66.56,55.99
1,80.26,68.33
0,76.74,85.31
0,79.45,89.76
1,99.04,84.25
1,101.33,89.17
0,78.09,86.82
0,76.89,86.70
0,75.82,86.69
1,68.14,57.68
0,77.23,87.18
1,102.38,86.99
0,78.30,88.96
0,75.88,86.27
0,86.76,96.73
0,72.32,80.72
1,110.58,93.04
1,93.45,80.43
0,77.35,87.47
0,76.70,86.01
0,74.49,83.19
1,81.25,69.43
1,69.05,60.16
1,62.78,50.86
1,87.87,73.52
0,74.39,84.06
1,86.27,75.09
0,73.39,84.70
0,80.83,89.43
1,87.74,72.28
1,85.67,76.83
0,73.06,81.83
1,77.99,67.11
1,70.67,58.71
0,75.77,86.15
1,75.25,62.38
0,73.68,83.64
1,81.46,66.44
0,76.82,86.41
0,80.65,90.22
0,74.54,83.96
0,71.07,80.12
0,68.21,77.72
1,47.63,34.31
0,74.16,83.16
1,56.44,44.46
1,69.75,58.50
1,125.49,110.04
0,77.99,87.93
0,72.14,80.50
0,68.02,76.18
0,77.24,88.40
1,78.95,67.88
0,74.10,83.87
1,151.05,130.99
0,73.11,83.25
1,89.39,77.48
0,79.56,89.62
0,78.17,89.12
1,71.88,60.61
0,69.91,79.31
0,78.78,87.04
0,76.41,87.14
0,77.43,86.12
0,73.74,83.79
1,106.12,91.05
0,75.25,85.65
1,77.18,69.31
1,111.86,98.46
0,81.46,92.51
0,79.07,88.67
1,80.13,69.14
1,110.27,99.28
0,71.98,82.76
1,64.63,54.64
1,122.21,106.31
0,75.23,83.71
1,130.42,115.78
1,86.54,74.34
0,76.09,86.42
1,98.67,83.62
0,78.67,88.56
1,117.05,106.44
0,78.18,87.58
0,80.36,90.51
0,79.97,92.04
0,70.51,81.77
0,76.67,87.12
1,97.32,82.86
1,110.73,95.72
1,67.88,56.00
0,77.74,87.64
1,48.26,23.29
1,58.92,49.61
0,71.58,81.83
1,68.23,59.16
1,60.14,46.46
1,73.51,64.05
0,77.70,87.39
0,70.97,80.49
1,79.14,69.18
1,79.55,70.96
0,72.94,82.51
1,66.97,56.65
1,66.62,56.79
0,72.65,81.85
0,78.79,91.02
0,75.35,86.22
0,70.24,80.52
0,73.23,82.88
0,70.63,79.35
0,79.24,87.44
1,86.80,72.94
0,74.11,85.32
0,72.00,81.13
1,74.35,43.85
1,141.60,130.05
1,99.82,83.33
1,94.35,80.35
0,74.36,84.34
0,78.43,87.93
0,73.60,83.56
1,63.41,51.67
0,71.99,81.61
1,80.82,71.02
1,87.39,76.32
0,74.56,84.00
0,79.87,90.03
1,110.54,93.34
1,85.60,71.39
0,76.02,85.64
0,73.50,81.27
0,75.13,84.96
1,64.57,54.78
1,81.14,50.47
1,146.43,135.61
1,74.50,62.52
1,106.35,93.30
1,95.47,83.18
0,79.46,89.62
1,68.32,49.08
1,88.80,78.63
1,107.82,92.50
1,92.41,79.61
1,72.53,57.86
1,55.91,37.14
0,72.88,81.18
1,92.78,82.40
1,79.08,66.61
1,62.64,50.59
1,60.46,49.99
0,77.78,87.88
1,105.20,92.33
1,88.95,73.47
0,78.01,89.23
0,83.80,93.86
0,80.69,91.23
0,79.41,89.72
1,52.53,40.10
0,86.00,97.00
0,84.19,95.11
0,83.21,95.44
1,71.71,60.55
1,51.29,38.25
1,96.84,82.97
1,99.18,86.32
0,82.38,92.20
1,67.91,42.24
1,93.21,79.83
0,78.67,87.43
0,74.44,83.09
1,76.57,68.10
1,103.28,82.21
0,72.33,81.99
1,64.23,54.40
0,73.10,81.80
1,75.11,64.34
1,102.19,87.12
0,77.22,84.00
1,89.67,79.90
0,72.31,82.49
1,97.57,79.64
1,78.97,67.44
1,69.44,41.16
0,75.94,85.80
0,83.76,96.81
1,83.90,71.02
1,84.28,73.52
1,78.64,68.60
0,77.76,86.17
0,76.08,85.27
1,154.57,137.98
0,70.87,80.62
0,72.91,81.95
1,156.16,141.28
1,99.19,86.04
1,77.65,64.68
0,76.37,84.83
1,64.37,55.14
1,77.24,66.66
0,77.95,88.22
0,85.76,94.68
0,72.57,82.15
1,78.26,65.69
1,113.42,99.97
0,74.99,83.75
0,72.29,82.10
0,71.92,80.98
0,76.01,85.34
1,70.97,56.02
1,105.93,92.36
0,73.05,82.79
1,49.51,35.26
1,58.75,45.82
0,78.38,88.92
0,78.21,86.47
1,91.12,79.53
0,70.01,78.07
1,80.62,70.42
0,75.03,85.60
1,141.64,130.77
1,73.57,67.47
0,78.40,87.73
0,74.75,83.29
1,75.14,65.60
0,75.36,87.26
0,71.97,82.36
1,88.35,77.38
0,80.65,91.08
0,84.91,96.03
0,70.73,81.64
0,74.34,83.06
1,61.78,42.32
0,78.52,87.60
1,116.22,99.44
0,81.93,92.54
0,76.51,86.20
1,88.29,77.18
1,69.75,62.50
0,82.42,93.40
0,73.36,83.64
1,54.07,39.18
0,73.10,82.17
0,70.93,80.61
1,75.12,62.07
1,81.75,72.91
1,82.37,68.19
0,70.20,80.19
1,70.46,61.02
1,70.03,60.56
1,84.21,72.49
0,69.02,78.67
1,88.26,65.41
0,69.88,78.63
0,74.02,84.11
0,80.62,89.77
0,77.58,86.73
0,72.50,82.28
0,81.18,91.78
0,75.20,83.68
0,69.22,78.44
0,78.28,89.48
0,79.62,89.26
0,72.79,82.61
0,74.12,82.91
1,105.92,89.72
1,79.72,68.37
1,74.53,65.34
0,73.23,82.52
1,83.86,71.11
0,67.49,78.08
0,78.77,87.19
0,79.05,88.64
0,75.50,84.15
1,101.54,86.59
1,58.27,45.45
1,73.55,57.61
0,77.83,88.26
1,109.78,97.62
0,69.30,78.22
0,74.74,84.49
0,85.26,95.19
1,54.99,35.38
0,71.45,81.63
1,73.65,54.05
1,77.44,60.55
0,82.86,92.95
0,79.58,88.49
0,75.44,86.32
0,71.59,80.55
1,87.22,73.74
1,116.28,105.34
1,134.27,119.33
1,93.16,79.55
0,71.36,80.02
1,65.78,57.05
0,73.29,82.01
0,78.13,88.03
1,115.03,107.68
1,82.06,71.23
0,74.90,84.82
0,79.80,91.44
1,98.85,80.70
1,141.10,116.31
1,102.30,88.97
1,95.94,83.33
0,70.93,80.62
1,46.13,33.58
0,76.61,85.71
1,76.09,39.83
1,74.39,65.71
1,94.63,81.07
1,76.42,65.76
1,66.54,35.47
0,74.60,86.11
0,77.79,89.41
1,80.99,66.45
0,71.58,82.23
0,74.85,84.08
1,59.56,50.01
1,108.06,96.93
1,72.13,54.50
1,108.67,96.19
0,75.40,85.41
1,67.26,58.42
0,74.42,83.85
0,74.07,81.96
1,79.31,59.07
1,81.01,69.01
1,91.42,71.16
1,81.47,69.54
1,111.39,95.97
0,72.15,82.02
1,84.79,75.26
0,84.18,94.48
1,96.18,76.44
0,73.71,83.10
0,74.80,85.73
0,77.28,87.85
1,93.77,84.00
0,77.35,86.86
1,118.14,106.22
1,63.14,52.56
1,66.90,56.98
0,78.79,88.83
0,79.13,89.14
1,65.21,54.17
1,94.01,79.72
1,86.49,78.08
1,84.74,73.85
0,76.69,86.46
1,54.04,41.26
0,86.30,97.31
0,74.98,83.01
1,109.83,94.76
0,77.64,86.63
1,80.34,65.19
1,75.57,65.04
1,112.53,95.24
1,86.48,74.01
0,77.82,87.83
1,87.22,74.90
0,72.25,83.29
1,71.14,57.09
0,70.39,78.85
0,74.78,83.96
0,80.77,89.78
1,119.49,101.32
1,108.62,92.11
1,72.87,62.43
1,89.97,80.75
0,75.03,84.31
0,76.58,86.69
0,73.55,82.01
